de I-Claim HighQuality
prednisone I-Claim HighQuality
à I-Claim HighQuality
haute I-Claim HighQuality
dose I-Claim HighQuality
sera I-Claim HighQuality
instauré, I-Claim HighQuality
il B-Claim HighQuality
est I-Claim HighQuality
conseillé, I-Claim HighQuality
en I-Claim HighQuality
plus I-Claim HighQuality
des I-Claim HighQuality
mesures I-Claim HighQuality
préventives I-Claim HighQuality
non I-Claim HighQuality
pharmacologiques, I-Claim HighQuality
d'initier I-Claim HighQuality
un I-Claim HighQuality
traitement I-Claim HighQuality
visant I-Claim HighQuality
à I-Claim HighQuality
minimiser I-Claim HighQuality
la I-Claim HighQuality
perte I-Claim HighQuality
osseuse I-Claim HighQuality
secondaire I-Claim HighQuality
qui I-Claim HighQuality
se I-Claim HighQuality
produit I-Claim HighQuality
avec I-Claim HighQuality
l'administration I-Claim HighQuality
de I-Claim HighQuality
glucocorticoïdes I-Claim HighQuality
(en I-Claim HighQuality
particulier I-Claim HighQuality
au I-Claim HighQuality
cours I-Claim HighQuality
des I-Claim HighQuality
premiers I-Claim HighQuality
mois). I-Claim HighQuality

Par B-Claim HighQuality
conséquent, I-Claim HighQuality
et I-Claim HighQuality
pour I-Claim HighQuality
cette I-Claim HighQuality
seule I-Claim HighQuality
raison, I-Claim HighQuality
les I-Claim HighQuality
options I-Claim HighQuality
1, I-Claim HighQuality
2 I-Claim HighQuality
et I-Claim HighQuality
5 I-Claim HighQuality
seraient I-Claim HighQuality
écartées I-Claim HighQuality
(toutes B-Premise HighQuality
trois I-Premise HighQuality
comportent I-Premise HighQuality
une I-Premise HighQuality
autre I-Premise HighQuality
conditionnalité). I-Premise HighQuality

Dans O 
ce O 
contexte, O 
et O 
dans O 
le O 
cas O 
d'une B-Premise HighQuality
personne I-Premise HighQuality
âgée I-Premise HighQuality
de I-Premise HighQuality
plus I-Premise HighQuality
de I-Premise HighQuality
65 I-Premise HighQuality
ans, I-Premise HighQuality
une B-Claim HighQuality
approche I-Claim HighQuality
appropriée I-Claim HighQuality
serait I-Claim HighQuality
d'administrer I-Claim HighQuality
des I-Claim HighQuality
suppléments I-Claim HighQuality
de I-Claim HighQuality
calcium I-Claim HighQuality
(les I-Claim HighQuality
corticoïdes I-Claim HighQuality
sont I-Claim HighQuality
ostéopénisants I-Claim HighQuality
car I-Claim HighQuality
ils I-Claim HighQuality
produisent, I-Claim HighQuality
entre I-Claim HighQuality
autres I-Claim HighQuality
mécanismes, I-Claim HighQuality
un I-Claim HighQuality
bilan I-Claim HighQuality
négatif I-Claim HighQuality
de I-Claim HighQuality
cet I-Claim HighQuality
élément) I-Claim HighQuality
et I-Claim HighQuality
de I-Claim HighQuality
vitamine I-Claim HighQuality
D. I-Claim HighQuality

L'option B-Claim HighQuality
d'associer I-Claim HighQuality
un I-Claim HighQuality
bisphosphonate I-Claim HighQuality
pourrait I-Claim HighQuality
également I-Claim HighQuality
être I-Claim HighQuality
envisagée, I-Claim HighQuality
mais O 
la B-Claim HighQuality
proposition I-Claim HighQuality
3 I-Claim HighQuality
ne I-Claim HighQuality
prévoit I-Claim HighQuality
pas I-Claim HighQuality
de I-Claim HighQuality
supplémentation I-Claim HighQuality
en I-Claim HighQuality
calcium. I-Claim HighQuality

QUESTION O 
TYPE: O 
RHEUMATOLOGIE O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
homme I-Premise HighQuality
de I-Premise HighQuality
19 I-Premise HighQuality
ans I-Premise HighQuality
a I-Premise HighQuality
consulté I-Premise HighQuality
pour I-Premise HighQuality
une I-Premise HighQuality
douleur, I-Premise HighQuality
un I-Premise HighQuality
gonflement I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
impotence I-Premise HighQuality
fonctionnelle I-Premise HighQuality
du I-Premise HighQuality
genou I-Premise HighQuality
droit I-Premise HighQuality
depuis I-Premise HighQuality
24 I-Premise HighQuality
heures, I-Premise HighQuality
accompagnés I-Premise HighQuality
d'une I-Premise HighQuality
fièvre I-Premise HighQuality
de I-Premise HighQuality
38°C. I-Premise HighQuality

L'examen B-Premise HighQuality
physique I-Premise HighQuality
a I-Premise HighQuality
révélé I-Premise HighQuality
des I-Premise HighQuality
signes I-Premise HighQuality
inflammatoires I-Premise HighQuality
et I-Premise HighQuality
un I-Premise HighQuality
épanchement I-Premise HighQuality
articulaire I-Premise HighQuality
au I-Premise HighQuality
niveau I-Premise HighQuality
du I-Premise HighQuality
genou I-Premise HighQuality
droit. I-Premise HighQuality

Les B-Premise HighQuality
données I-Premise HighQuality
analytiques I-Premise HighQuality
montrent I-Premise HighQuality
une I-Premise HighQuality
leucocytose I-Premise HighQuality
avec I-Premise HighQuality
neutrophilie I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
élévation I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
protéine I-Premise HighQuality
C-réactive. I-Premise HighQuality

Un B-Premise HighQuality
diagnostic I-Premise HighQuality
syndromique I-Premise HighQuality
de I-Premise HighQuality
monoarthrite I-Premise HighQuality
aiguë I-Premise HighQuality
est I-Premise HighQuality
posé. I-Premise HighQuality

Quel O 
est O 
le O 
diagnostic O 
étiologique O 
le O 
plus O 
probable O 
? O 

1- O 
Arthrite B-Claim HighQuality
due I-Claim HighQuality
aux I-Claim HighQuality
microcristaux. I-Claim HighQuality

2- O 
L'arthrite B-Claim HighQuality
réactive. I-Claim HighQuality

3- O 
Arthrite B-Claim HighQuality
infectieuse I-Claim HighQuality
bactérienne. I-Claim HighQuality

4- O 
Arthrite B-Claim HighQuality
infectieuse I-Claim HighQuality
d'origine I-Claim HighQuality
mycobactérienne. I-Claim HighQuality

5- O 
La B-Claim HighQuality
polyarthrite I-Claim HighQuality
rhumatoïde. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
3 O 

La B-Claim HighQuality
monoarthrite I-Claim HighQuality
aiguë I-Claim HighQuality
associée I-Claim HighQuality
à I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
fièvre, I-Claim HighQuality
une I-Claim HighQuality
leucocytose I-Claim HighQuality
avec I-Claim HighQuality
neutrophilie I-Claim HighQuality
et I-Claim HighQuality
une I-Claim HighQuality
augmentation I-Claim HighQuality
des I-Claim HighQuality
réactifs I-Claim HighQuality
de I-Claim HighQuality
phase I-Claim HighQuality
aiguë I-Claim HighQuality
n'est I-Claim HighQuality
pas I-Claim HighQuality
toujours I-Claim HighQuality
d'origine I-Claim HighQuality
septique. I-Claim HighQuality

En B-Claim HighQuality
l'absence I-Claim HighQuality
d'informations I-Claim HighQuality
complémentaires I-Claim HighQuality
(anamnèse I-Claim HighQuality
plus I-Claim HighQuality
complète I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
maladie I-Claim HighQuality
actuelle, I-Claim HighQuality
facteurs I-Claim HighQuality
de I-Claim HighQuality
risque, I-Claim HighQuality
antécédents I-Claim HighQuality
personnels I-Claim HighQuality
et I-Claim HighQuality
familiaux, I-Claim HighQuality
symptômes I-Claim HighQuality
ou I-Claim HighQuality
signes I-Claim HighQuality
extra-articulaires, I-Claim HighQuality
etc.), I-Claim HighQuality
on I-Claim HighQuality
peut I-Claim HighQuality
dire I-Claim HighQuality
que I-Claim HighQuality
1 I-Claim HighQuality
et I-Claim HighQuality
2 I-Claim HighQuality
(et I-Claim HighQuality
très I-Claim HighQuality
exceptionnellement I-Claim HighQuality
5) I-Claim HighQuality
peuvent I-Claim HighQuality
également I-Claim HighQuality
débuter I-Claim HighQuality
avec I-Claim HighQuality
un I-Claim HighQuality
tableau I-Claim HighQuality
clinique I-Claim HighQuality
et I-Claim HighQuality
biologique I-Claim HighQuality
similaire. I-Claim HighQuality

Compte B-Premise HighQuality
tenu I-Premise HighQuality
des I-Premise HighQuality
données I-Premise HighQuality
fournies I-Premise HighQuality
et I-Premise HighQuality
du I-Premise HighQuality
fait I-Premise HighQuality
qu'il I-Premise HighQuality
s'agit I-Premise HighQuality
d'un I-Premise HighQuality
jeune I-Premise HighQuality
homme, I-Premise HighQuality
l'option B-Claim HighQuality
la I-Claim HighQuality
plus I-Claim HighQuality
probable I-Claim HighQuality
serait I-Claim HighQuality
une I-Claim HighQuality
arthrite I-Claim HighQuality
infectieuse I-Claim HighQuality
bactérienne I-Claim HighQuality
(l'arthrite I-Claim HighQuality
causée I-Claim HighQuality
par I-Claim HighQuality
des I-Claim HighQuality
mycobactéries I-Claim HighQuality
a I-Claim HighQuality
tendance I-Claim HighQuality
à I-Claim HighQuality
évoluer I-Claim HighQuality
de I-Claim HighQuality
façon I-Claim HighQuality
chronique). I-Claim HighQuality

Et B-Claim HighQuality
surtout, I-Claim HighQuality
en I-Claim HighQuality
raison I-Claim HighQuality
de I-Claim HighQuality
ses I-Claim HighQuality
implications, I-Claim HighQuality
le I-Claim HighQuality
premier I-Claim HighQuality
à I-Claim HighQuality
être I-Claim HighQuality
toujours I-Claim HighQuality
écarté. I-Claim HighQuality

QUESTION O 
TYPE: O 
NEPHROLOGIE O 

CLINICAL O 
CASE: O 

On B-Premise HighQuality
diagnostique I-Premise HighQuality
chez I-Premise HighQuality
un I-Premise HighQuality
homme I-Premise HighQuality
de I-Premise HighQuality
54 I-Premise HighQuality
ans I-Premise HighQuality
une I-Premise HighQuality
tumeur I-Premise HighQuality
rénale I-Premise HighQuality
gauche I-Premise HighQuality
évoquant I-Premise HighQuality
un I-Premise HighQuality
carcinome I-Premise HighQuality
à I-Premise HighQuality
cellules I-Premise HighQuality
rénales. I-Premise HighQuality

L'examen B-Premise HighQuality
analytique I-Premise HighQuality
préopératoire I-Premise HighQuality
a I-Premise HighQuality
révélé I-Premise HighQuality
des I-Premise HighQuality
taux I-Premise HighQuality
élevés I-Premise HighQuality
de I-Premise HighQuality
GPT, I-Premise HighQuality
de I-Premise HighQuality
phosphatase I-Premise HighQuality
alcaline I-Premise HighQuality
et I-Premise HighQuality
d'alpha-2-globuline, I-Premise HighQuality
ainsi I-Premise HighQuality
qu'un I-Premise HighQuality
allongement I-Premise HighQuality
du I-Premise HighQuality
temps I-Premise HighQuality
de I-Premise HighQuality
prothrombine. I-Premise HighQuality

Le B-Premise HighQuality
foie I-Premise HighQuality
est I-Premise HighQuality
élargi I-Premise HighQuality
de I-Premise HighQuality
façon I-Premise HighQuality
diffuse, I-Premise HighQuality
mais I-Premise HighQuality
ne I-Premise HighQuality
présente I-Premise HighQuality
pas I-Premise HighQuality
d'anomalies I-Premise HighQuality
d'infiltration I-Premise HighQuality
hépatique. I-Premise HighQuality

La O 
justification O 
la O 
plus O 
probable O 
de O 
ces O 
résultats O 
est O 
la O 
suivante O 
: O 

1- O 
Métastases B-Claim HighQuality
hépatiques. I-Claim HighQuality

2- O 
Thrombose B-Claim HighQuality
tumorale I-Claim HighQuality
intrahépatique. I-Claim HighQuality

3- O 
Hépatite B-Claim HighQuality
aguda. I-Claim HighQuality

4- O 
Présence B-Claim HighQuality
de I-Claim HighQuality
substances I-Claim HighQuality
hépatotoxiques I-Claim HighQuality
produites I-Claim HighQuality
par I-Claim HighQuality
la I-Claim HighQuality
tumeur. I-Claim HighQuality

5- O 
Hémochromatose. B-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
4 O 

Une O 
question O 
très O 
simple O 
dans O 
laquelle O 
on B-Premise HighQuality
nous I-Premise HighQuality
présente I-Premise HighQuality
un I-Premise HighQuality
patient I-Premise HighQuality
atteint I-Premise HighQuality
du I-Premise HighQuality
syndrome I-Premise HighQuality
de I-Premise HighQuality
Stauffer, I-Premise HighQuality
un I-Premise HighQuality
syndrome I-Premise HighQuality
paranéoplasique I-Premise HighQuality
consistant I-Premise HighQuality
en I-Premise HighQuality
un I-Premise HighQuality
dysfonctionnement I-Premise HighQuality
hépatique I-Premise HighQuality
secondaire I-Premise HighQuality
à I-Premise HighQuality
des I-Premise HighQuality
produits I-Premise HighQuality
toxiques I-Premise HighQuality
sécrétés I-Premise HighQuality
par I-Premise HighQuality
une I-Premise HighQuality
série I-Premise HighQuality
de I-Premise HighQuality
tumeurs I-Premise HighQuality
(la I-Premise HighQuality
plus I-Premise HighQuality
fréquente I-Premise HighQuality
étant I-Premise HighQuality
le I-Premise HighQuality
carcinome I-Premise HighQuality
à I-Premise HighQuality
cellules I-Premise HighQuality
rénales, I-Premise HighQuality
comme I-Premise HighQuality
dans I-Premise HighQuality
ce I-Premise HighQuality
cas). I-Premise HighQuality

Comme B-Premise HighQuality
dans I-Premise HighQuality
ce I-Premise HighQuality
cas, I-Premise HighQuality
la I-Premise HighQuality
cholestase I-Premise HighQuality
(phosphatase I-Premise HighQuality
alcaline I-Premise HighQuality
élevée), I-Premise HighQuality
la I-Premise HighQuality
mobilisation I-Premise HighQuality
des I-Premise HighQuality
enzymes I-Premise HighQuality
hépatiques I-Premise HighQuality
et I-Premise HighQuality
l'allongement I-Premise HighQuality
du I-Premise HighQuality
temps I-Premise HighQuality
de I-Premise HighQuality
prothrombine I-Premise HighQuality
indiquent I-Premise HighQuality
un I-Premise HighQuality
dysfonctionnement I-Premise HighQuality
du I-Premise HighQuality
foie. I-Premise HighQuality

Les B-Claim HighQuality
métastases I-Claim HighQuality
sont I-Claim HighQuality
exclues I-Claim HighQuality
(il B-Premise HighQuality
n'y I-Premise HighQuality
a I-Premise HighQuality
pas I-Premise HighQuality
de I-Premise HighQuality
défauts I-Premise HighQuality
d'infiltration I-Premise HighQuality
hépatique), I-Premise HighQuality
la B-Claim HighQuality
thrombose I-Claim HighQuality
tumorale I-Claim HighQuality
intrahépatique I-Claim HighQuality
(elle B-Premise HighQuality
donnerait I-Premise HighQuality
une I-Premise HighQuality
autre I-Premise HighQuality
symptomatologie I-Premise HighQuality
et I-Premise HighQuality
celle-ci I-Premise HighQuality
serait I-Premise HighQuality
plus I-Premise HighQuality
aiguë), I-Premise HighQuality
et O 
l'hépatite B-Claim HighQuality
aiguë I-Claim HighQuality
et I-Claim HighQuality
l'hémochromatose I-Claim HighQuality
(pas B-Premise HighQuality
dans I-Premise HighQuality
le I-Premise HighQuality
contexte I-Premise HighQuality
et I-Premise HighQuality
pas I-Premise HighQuality
ce I-Premise HighQuality
que I-Premise HighQuality
l'auteur I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
question I-Premise HighQuality
veut I-Premise HighQuality
que I-Premise HighQuality
l'on I-Premise HighQuality
pense). I-Premise HighQuality

QUESTION O 
TYPE: O 
INFECTIEUX O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
homme I-Premise HighQuality
de I-Premise HighQuality
32 I-Premise HighQuality
ans, I-Premise HighQuality
qui I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
récemment I-Premise HighQuality
libéré I-Premise HighQuality
de I-Premise HighQuality
prison, I-Premise HighQuality
subit I-Premise HighQuality
un I-Premise HighQuality
test I-Premise HighQuality
cutané I-Premise HighQuality
aux I-Premise HighQuality
protéines I-Premise HighQuality
dérivées I-Premise HighQuality
(PPD) I-Premise HighQuality
avec I-Premise HighQuality
une I-Premise HighQuality
induration I-Premise HighQuality
de I-Premise HighQuality
10 I-Premise HighQuality
mm. I-Premise HighQuality

Il O 
y O 
a O 
un O 
an, O 
sa O 
PPD O 
était O 
négative, O 
il B-Premise HighQuality
est I-Premise HighQuality
actuellement I-Premise HighQuality
asymptomatique, I-Premise HighQuality
sa I-Premise HighQuality
sérologie I-Premise HighQuality
VIH I-Premise HighQuality
est I-Premise HighQuality
négative I-Premise HighQuality
et I-Premise HighQuality
sa I-Premise HighQuality
radiographie I-Premise HighQuality
pulmonaire I-Premise HighQuality
est I-Premise HighQuality
normale. I-Premise HighQuality

Parmi O 
les O 
attitudes O 
suivantes, O 
laquelle O 
vous O 
semble O 
la O 
plus O 
appropriée O 
? O 

1- O 
Ne B-Claim HighQuality
pas I-Claim HighQuality
effectuer I-Claim HighQuality
de I-Claim HighQuality
traitement I-Claim HighQuality
et I-Claim HighQuality
de I-Claim HighQuality
contrôle I-Claim HighQuality
annuel I-Claim HighQuality
Rx. I-Claim HighQuality

2- O 
Culture B-Claim HighQuality
des I-Claim HighQuality
expectorations I-Claim HighQuality
à I-Claim HighQuality
la I-Claim HighQuality
recherche I-Claim HighQuality
de I-Claim HighQuality
mycobactéries I-Claim HighQuality
et I-Claim HighQuality
ne I-Claim HighQuality
traiter I-Claim HighQuality
que I-Claim HighQuality
si I-Claim HighQuality
elle I-Claim HighQuality
est I-Claim HighQuality
positive. I-Claim HighQuality

3- O 
Isoniazide B-Claim HighQuality
pendant I-Claim HighQuality
9 I-Claim HighQuality
mois. I-Claim HighQuality

4- O 
Traitement B-Claim HighQuality
à I-Claim HighQuality
4 I-Claim HighQuality
médicaments I-Claim HighQuality
pendant I-Claim HighQuality
4 I-Claim HighQuality
mois. I-Claim HighQuality

5- O 
Traitement B-Claim HighQuality
par I-Claim HighQuality
RIF I-Claim HighQuality
et I-Claim HighQuality
PRZ I-Claim HighQuality
pendant I-Claim HighQuality
2 I-Claim HighQuality
mois. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
3 O 

En B-Claim HighQuality
cas I-Claim HighQuality
de I-Claim HighQuality
conversion I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
PPD I-Claim HighQuality
dans I-Claim HighQuality
les I-Claim HighQuality
2 I-Claim HighQuality
ans, I-Claim HighQuality
et I-Claim HighQuality
si I-Claim HighQuality
l'on I-Claim HighQuality
exclut I-Claim HighQuality
une I-Claim HighQuality
tuberculose I-Claim HighQuality
actuelle, I-Claim HighQuality
une I-Claim HighQuality
chimioprophylaxie I-Claim HighQuality
à I-Claim HighQuality
l'INH I-Claim HighQuality
est I-Claim HighQuality
indiquée, I-Claim HighQuality
mais I-Claim HighQuality
je I-Claim HighQuality
pensais I-Claim HighQuality
que I-Claim HighQuality
c'était I-Claim HighQuality
pour I-Claim HighQuality
une I-Claim HighQuality
durée I-Claim HighQuality
de I-Claim HighQuality
6 I-Claim HighQuality
mois I-Claim HighQuality
et I-Claim HighQuality
non I-Claim HighQuality
de I-Claim HighQuality
9. I-Claim HighQuality

Le O 
reste O 
n'est O 
pas O 
contestable. O 

QUESTION O 
TYPE: O 
ANATOMIE O 
PATHOLOGIQUE O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
homme I-Premise HighQuality
de I-Premise HighQuality
20 I-Premise HighQuality
ans I-Premise HighQuality
souffrant I-Premise HighQuality
d'ataxie, I-Premise HighQuality
de I-Premise HighQuality
maux I-Premise HighQuality
de I-Premise HighQuality
tête I-Premise HighQuality
et I-Premise HighQuality
d'une I-Premise HighQuality
masse I-Premise HighQuality
kystique I-Premise HighQuality
solide I-Premise HighQuality
dans I-Premise HighQuality
l'hémisphère I-Premise HighQuality
cérébelleux I-Premise HighQuality
droit I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
opéré I-Premise HighQuality
et I-Premise HighQuality
une I-Premise HighQuality
lésion I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
réséquée. I-Premise HighQuality
Histologiquement, I-Premise HighQuality
la I-Premise HighQuality
lésion I-Premise HighQuality
présentait I-Premise HighQuality
des I-Premise HighQuality
cellules I-Premise HighQuality
avec I-Premise HighQuality
des I-Premise HighQuality
processus I-Premise HighQuality
cytoplasmiques I-Premise HighQuality
longs I-Premise HighQuality
et I-Premise HighQuality
fins, I-Premise HighQuality
un I-Premise HighQuality
motif I-Premise HighQuality
fasciculaire I-Premise HighQuality
et I-Premise HighQuality
microkystique, I-Premise HighQuality
de I-Premise HighQuality
nombreux I-Premise HighQuality
vaisseaux I-Premise HighQuality
et I-Premise HighQuality
des I-Premise HighQuality
fibres I-Premise HighQuality
de I-Premise HighQuality
Rosenthal. I-Premise HighQuality

Le O 
diagnostic O 
anatomopathologique O 
le O 
plus O 
probable O 
est O 
le O 
suivant O 
: O 

1- O 
Astrocytome B-Claim HighQuality
pilocytique. I-Claim HighQuality

2- O 
Le B-Claim HighQuality
xanthoastrocytome I-Claim HighQuality
pléomorphe. I-Claim HighQuality

3- O 
Neurocytome B-Claim HighQuality
central. I-Claim HighQuality

4- O 
Liponeurocytome. B-Claim HighQuality

5- O 
La B-Claim HighQuality
maladie I-Claim HighQuality
de I-Claim HighQuality
Prion. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
1 O 

Une O 
question O 
qui O 
ne O 
semble O 
pas O 
avoir O 
de O 
seconde O 
intention, O 
puisqu'elle O 
ne O 
comporte O 
aucun O 
élément O 
de O 
confusion. O 

La B-Claim HighQuality
déclaration I-Claim HighQuality
résume I-Claim HighQuality
de I-Claim HighQuality
manière I-Claim HighQuality
concise I-Claim HighQuality
la I-Claim HighQuality
description I-Claim HighQuality
de I-Claim HighQuality
l'astrocytome I-Claim HighQuality
pilocytique. I-Claim HighQuality

Les B-Claim HighQuality
fibres I-Claim HighQuality
de I-Claim HighQuality
Rosenthal I-Claim HighQuality
peuvent I-Claim HighQuality
prêter I-Claim HighQuality
à I-Claim HighQuality
confusion I-Claim HighQuality
car I-Claim HighQuality
elles I-Claim HighQuality
ne I-Claim HighQuality
sont I-Claim HighQuality
pas I-Claim HighQuality
très I-Claim HighQuality
spécifiques I-Claim HighQuality
et I-Claim HighQuality
nous I-Claim HighQuality
font I-Claim HighQuality
penser, I-Claim HighQuality
par I-Claim HighQuality
exemple, I-Claim HighQuality
au I-Claim HighQuality
xanthoastrocytome I-Claim HighQuality
pléomorphe I-Claim HighQuality
dans I-Claim HighQuality
lequel I-Claim HighQuality
elles I-Claim HighQuality
peuvent I-Claim HighQuality
également I-Claim HighQuality
être I-Claim HighQuality
trouvées, I-Claim HighQuality
mais O 
la B-Claim HighQuality
morphologie I-Claim HighQuality
cellulaire I-Claim HighQuality
décrite I-Claim HighQuality
(processus I-Claim HighQuality
cytoplasmiques I-Claim HighQuality
longs I-Claim HighQuality
et I-Claim HighQuality
fins, I-Claim HighQuality
qui I-Claim HighQuality
sont I-Claim HighQuality
à I-Claim HighQuality
l'origine I-Claim HighQuality
du I-Claim HighQuality
nom I-Claim HighQuality
"pilocytique") I-Claim HighQuality
maintient I-Claim HighQuality
la I-Claim HighQuality
première I-Claim HighQuality
option I-Claim HighQuality
comme I-Claim HighQuality
étant I-Claim HighQuality
la I-Claim HighQuality
bonne. I-Claim HighQuality

Une B-Claim HighQuality
bonne I-Claim HighQuality
description I-Claim HighQuality
de I-Claim HighQuality
cette I-Claim HighQuality
entité, I-Claim HighQuality
expliquant I-Claim HighQuality
ce I-Claim HighQuality
qui I-Claim HighQuality
la I-Claim HighQuality
distingue I-Claim HighQuality
des I-Claim HighQuality
autres I-Claim HighQuality
tumeurs I-Claim HighQuality
gliales, I-Claim HighQuality
peut I-Claim HighQuality
être I-Claim HighQuality
trouvée I-Claim HighQuality
dans I-Claim HighQuality
Practical I-Claim HighQuality
Surgical I-Claim HighQuality
Neuropathology. I-Claim HighQuality

Une O 
approche O 
diagnostique. O 

A. O 

Perry, O 
D.J. O 

Frère. O 

p82-88. O 

Churchill O 
Livingstone O 
Elsevier. O 

2010. O 

(Philadephie). O 

QUESTION O 
TYPE: O 
EPIDEMIOLOGIE O 

CLINICAL O 
CASE: O 

Homosexuel B-Premise HighQuality
séropositif I-Premise HighQuality
de I-Premise HighQuality
30 I-Premise HighQuality
ans, I-Premise HighQuality
bénévole I-Premise HighQuality
dans I-Premise HighQuality
un I-Premise HighQuality
centre I-Premise HighQuality
pour I-Premise HighQuality
malades I-Premise HighQuality
du I-Premise HighQuality
sida. I-Premise HighQuality

D'après O 
ses O 
antécédents O 
médicaux, O 
elle B-Premise HighQuality
a I-Premise HighQuality
reçu I-Premise HighQuality
l'anatoxine I-Premise HighQuality
diphtérique I-Premise HighQuality
(Td) I-Premise HighQuality
il I-Premise HighQuality
y I-Premise HighQuality
a I-Premise HighQuality
6 I-Premise HighQuality
ans, I-Premise HighQuality
le I-Premise HighQuality
ROR I-Premise HighQuality
dans I-Premise HighQuality
l'enfance I-Premise HighQuality
et I-Premise HighQuality
l'adolescence, I-Premise HighQuality
et I-Premise HighQuality
l'hépatite I-Premise HighQuality
B I-Premise HighQuality
il I-Premise HighQuality
y I-Premise HighQuality
a I-Premise HighQuality
3 I-Premise HighQuality
ans. I-Premise HighQuality

Il B-Premise HighQuality
est I-Premise HighQuality
actuellement I-Premise HighQuality
asymptomatique I-Premise HighQuality
et I-Premise HighQuality
son I-Premise HighQuality
taux I-Premise HighQuality
de I-Premise HighQuality
CD4 I-Premise HighQuality
est I-Premise HighQuality
supérieur I-Premise HighQuality
à I-Premise HighQuality
200 I-Premise HighQuality
cls/microlitre. I-Premise HighQuality

Quelles O 
sont O 
les O 
vaccinations O 
à O 
recommander O 
? O 

1- O 
Grippe B-Claim HighQuality
saisonnière, I-Claim HighQuality
pneumocoque, I-Claim HighQuality
méningite I-Claim HighQuality
tétravalente I-Claim HighQuality
et I-Claim HighQuality
hépatite I-Claim HighQuality
A. I-Claim HighQuality

2- O 
Grippe B-Claim HighQuality
saisonnière, I-Claim HighQuality
Td, I-Claim HighQuality
pneumocoque I-Claim HighQuality
et I-Claim HighQuality
méningite I-Claim HighQuality
tétravalente. I-Claim HighQuality

3- O 
Tétravalent B-Claim HighQuality
méningite, I-Claim HighQuality
pneumocoque I-Claim HighQuality
et I-Claim HighQuality
grippe I-Claim HighQuality
saisonnière. I-Claim HighQuality

4- O 
Td, B-Claim HighQuality
méningite I-Claim HighQuality
tétravalente I-Claim HighQuality
à I-Claim HighQuality
pneumocoques. I-Claim HighQuality

5- O 
Triple B-Claim HighQuality
virus, I-Claim HighQuality
grippe I-Claim HighQuality
saisonnière, I-Claim HighQuality
pneumocoque. I-Claim HighQuality

BONNE O 
RÉPONSE O 
: O 
1 O 

Les B-Claim HighQuality
recommandations I-Claim HighQuality
de I-Claim HighQuality
vaccination I-Claim HighQuality
pour I-Claim HighQuality
les I-Claim HighQuality
adultes I-Claim HighQuality
séropositifs I-Claim HighQuality
comprennent I-Claim HighQuality
l'hépatite I-Claim HighQuality
B, I-Claim HighQuality
la I-Claim HighQuality
grippe, I-Claim HighQuality
le I-Claim HighQuality
ROR, I-Claim HighQuality
le I-Claim HighQuality
pneumocoque, I-Claim HighQuality
le I-Claim HighQuality
Td I-Claim HighQuality
et I-Claim HighQuality
le I-Claim HighQuality
Tdap, I-Claim HighQuality
et I-Claim HighQuality
pour I-Claim HighQuality
certains I-Claim HighQuality
adultes, I-Claim HighQuality
l'hépatite I-Claim HighQuality
A, I-Claim HighQuality
ou I-Claim HighQuality
les I-Claim HighQuality
combinaisons I-Claim HighQuality
A I-Claim HighQuality
et I-Claim HighQuality
B, I-Claim HighQuality
la I-Claim HighQuality
méningite I-Claim HighQuality
bactérienne, I-Claim HighQuality
le I-Claim HighQuality
VPH I-Claim HighQuality
et I-Claim HighQuality
le I-Claim HighQuality
méningocoque I-Claim HighQuality
(Source O 
[1]). O 

Si O 
l'on O 
tient O 
compte O 
du O 
fait O 
que O 
la B-Premise HighQuality
personne I-Premise HighQuality
a I-Premise HighQuality
été I-Premise HighQuality
vaccinée, I-Premise HighQuality
que I-Premise HighQuality
son I-Premise HighQuality
taux I-Premise HighQuality
de I-Premise HighQuality
CD4 I-Premise HighQuality
est I-Premise HighQuality
supérieur I-Premise HighQuality
à I-Premise HighQuality
100 I-Premise HighQuality
(s'il I-Premise HighQuality
est I-Premise HighQuality
inférieur, I-Premise HighQuality
il I-Premise HighQuality
y I-Premise HighQuality
a I-Premise HighQuality
une I-Premise HighQuality
contre-indication) I-Premise HighQuality
et I-Premise HighQuality
