
5- O 
Hemocromatosis. B-Claim HighQuality

CORRECT O 
ANSWER: O 
4 O 

Pregunta O 
muy O 
fácil O 
en O 
la O 
que O 
nos B-Premise HighQuality
están I-Premise HighQuality
presentando I-Premise HighQuality
a I-Premise HighQuality
un I-Premise HighQuality
paciente I-Premise HighQuality
con I-Premise HighQuality
síndrome I-Premise HighQuality
de I-Premise HighQuality
Stauffer, I-Premise HighQuality
un I-Premise HighQuality
síndrome I-Premise HighQuality
paraneoplásico I-Premise HighQuality
que I-Premise HighQuality
consiste I-Premise HighQuality
en I-Premise HighQuality
una I-Premise HighQuality
disfunción I-Premise HighQuality
hepática I-Premise HighQuality
secundaria I-Premise HighQuality
a I-Premise HighQuality
productos I-Premise HighQuality
tóxicos I-Premise HighQuality
segregados I-Premise HighQuality
por I-Premise HighQuality
una I-Premise HighQuality
serie I-Premise HighQuality
de I-Premise HighQuality
tumores I-Premise HighQuality
(el I-Premise HighQuality
más I-Premise HighQuality
frecuente, I-Premise HighQuality
el I-Premise HighQuality
carcinoma I-Premise HighQuality
de I-Premise HighQuality
células I-Premise HighQuality
renales, I-Premise HighQuality
como I-Premise HighQuality
el I-Premise HighQuality
que I-Premise HighQuality
nos I-Premise HighQuality
cuenta I-Premise HighQuality
el I-Premise HighQuality
caso). I-Premise HighQuality

Se B-Premise HighQuality
produce, I-Premise HighQuality
como I-Premise HighQuality
en I-Premise HighQuality
este I-Premise HighQuality
caso, I-Premise HighQuality
una I-Premise HighQuality
colestasis I-Premise HighQuality
(elevación I-Premise HighQuality
de I-Premise HighQuality
fosfatasa I-Premise HighQuality
alcalina), I-Premise HighQuality
movilización I-Premise HighQuality
de I-Premise HighQuality
enzimas I-Premise HighQuality
hepáticsa I-Premise HighQuality
y I-Premise HighQuality
alargamiento I-Premise HighQuality
del I-Premise HighQuality
tiempo I-Premise HighQuality
de I-Premise HighQuality
protrombina I-Premise HighQuality
que I-Premise HighQuality
indican I-Premise HighQuality
disfunción I-Premise HighQuality
hepática. I-Premise HighQuality

Se B-Claim HighQuality
descartan I-Claim HighQuality
las I-Claim HighQuality
metástasis I-Claim HighQuality
(no B-Premise HighQuality
hay I-Premise HighQuality
defectos I-Premise HighQuality
de I-Premise HighQuality
infiltración I-Premise HighQuality
hepática), I-Premise HighQuality
la B-Claim HighQuality
trombosis I-Claim HighQuality
tumoral I-Claim HighQuality
intrahepática I-Claim HighQuality
(daría B-Premise HighQuality
otra I-Premise HighQuality
sintomatología I-Premise HighQuality
y I-Premise HighQuality
esta I-Premise HighQuality
sería I-Premise HighQuality
más I-Premise HighQuality
aguda), I-Premise HighQuality
y O 
la B-Claim HighQuality
hepatitis I-Claim HighQuality
aguda I-Claim HighQuality
y I-Claim HighQuality
hemocromatosis I-Claim HighQuality
(no B-Premise HighQuality
están I-Premise HighQuality
en I-Premise HighQuality
contexto I-Premise HighQuality
ni I-Premise HighQuality
es I-Premise HighQuality
lo I-Premise HighQuality
que I-Premise HighQuality
el I-Premise HighQuality
autor I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
pregunta I-Premise HighQuality
quiere I-Premise HighQuality
que I-Premise HighQuality
pensemos). I-Premise HighQuality

QUESTION O 
TYPE: O 
INFECTIOUS O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
hombre I-Premise HighQuality
de I-Premise HighQuality
32 I-Premise HighQuality
años, I-Premise HighQuality
ADVP I-Premise HighQuality
y I-Premise HighQuality
que I-Premise HighQuality
ha I-Premise HighQuality
salido I-Premise HighQuality
recientemente I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
cárcel, I-Premise HighQuality
tiene I-Premise HighQuality
una I-Premise HighQuality
prueba I-Premise HighQuality
cutánea I-Premise HighQuality
con I-Premise HighQuality
derivado I-Premise HighQuality
proteico I-Premise HighQuality
(PPD) I-Premise HighQuality
con I-Premise HighQuality
10 I-Premise HighQuality
mm I-Premise HighQuality
de I-Premise HighQuality
induración. I-Premise HighQuality

Hace O 
un O 
año, O 
el O 
PPD O 
era O 
negativo, O 
actualmente B-Premise HighQuality
está I-Premise HighQuality
asintomático, I-Premise HighQuality
la I-Premise HighQuality
serología I-Premise HighQuality
para I-Premise HighQuality
VIH I-Premise HighQuality
es I-Premise HighQuality
negativa I-Premise HighQuality
y I-Premise HighQuality
su I-Premise HighQuality
Rx I-Premise HighQuality
Tórax I-Premise HighQuality
es I-Premise HighQuality
normal. I-Premise HighQuality

¿Qué O 
actitud O 
entre O 
las O 
siguientes O 
le O 
parece O 
más O 
adecuada? O 

1- O 
No B-Claim HighQuality
realizar I-Claim HighQuality
tto I-Claim HighQuality
y I-Claim HighQuality
control I-Claim HighQuality
anual I-Claim HighQuality
de I-Claim HighQuality
Rx. I-Claim HighQuality

2- O 
Cultivo B-Claim HighQuality
de I-Claim HighQuality
esputo I-Claim HighQuality
para I-Claim HighQuality
micobacterias I-Claim HighQuality
y I-Claim HighQuality
tratar I-Claim HighQuality
sólo I-Claim HighQuality
si I-Claim HighQuality
son I-Claim HighQuality
positivos. I-Claim HighQuality

3- O 
Isoniazida B-Claim HighQuality
durante I-Claim HighQuality
9 I-Claim HighQuality
meses. I-Claim HighQuality

4- O 
Tratamiento B-Claim HighQuality
con I-Claim HighQuality
4 I-Claim HighQuality
drogas I-Claim HighQuality
4 I-Claim HighQuality
meses. I-Claim HighQuality

5- O 
Tratamiento B-Claim HighQuality
con I-Claim HighQuality
RIF I-Claim HighQuality
y I-Claim HighQuality
PRZ I-Claim HighQuality
durante I-Claim HighQuality
2 I-Claim HighQuality
meses. I-Claim HighQuality

CORRECT O 
ANSWER: O 
3 O 

Ante B-Claim HighQuality
una I-Claim HighQuality
conversión I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
PPD I-Claim HighQuality
en I-Claim HighQuality
un I-Claim HighQuality
periodo I-Claim HighQuality
de I-Claim HighQuality
2 I-Claim HighQuality
años, I-Claim HighQuality
y I-Claim HighQuality
descartando I-Claim HighQuality
la I-Claim HighQuality
enfermedad I-Claim HighQuality
tuberculosa I-Claim HighQuality
actual, I-Claim HighQuality
está I-Claim HighQuality
indicada I-Claim HighQuality
la I-Claim HighQuality
quimioprofilaxis I-Claim HighQuality
con I-Claim HighQuality
INH, I-Claim HighQuality
aunque I-Claim HighQuality
yo I-Claim HighQuality
creía I-Claim HighQuality
que I-Claim HighQuality
se I-Claim HighQuality
hacía I-Claim HighQuality
durante I-Claim HighQuality
6 I-Claim HighQuality
meses I-Claim HighQuality
y I-Claim HighQuality
no I-Claim HighQuality
9. I-Claim HighQuality

El O 
resto O 
no O 
es O 
cuestionable. O 

QUESTION O 
TYPE: O 
ANATOMIC O 
PATHOLOGY O 

CLINICAL O 
CASE: O 

Un B-Premise HighQuality
joven I-Premise HighQuality
de I-Premise HighQuality
20 I-Premise HighQuality
años I-Premise HighQuality
con I-Premise HighQuality
clínica I-Premise HighQuality
de I-Premise HighQuality
ataxia, I-Premise HighQuality
cefaleas I-Premise HighQuality
y I-Premise HighQuality
masa I-Premise HighQuality
sólido-quística I-Premise HighQuality
en I-Premise HighQuality
hemisferio I-Premise HighQuality
cerebeloso I-Premise HighQuality
derecho I-Premise HighQuality
es I-Premise HighQuality
intervenido I-Premise HighQuality
quirúrgicamente, I-Premise HighQuality
resecándose I-Premise HighQuality
una I-Premise HighQuality
lesión I-Premise HighQuality
que I-Premise HighQuality
histológicamente I-Premise HighQuality
muestra I-Premise HighQuality
células I-Premise HighQuality
con I-Premise HighQuality
procesos I-Premise HighQuality
citoplasmáticos I-Premise HighQuality
largos I-Premise HighQuality
y I-Premise HighQuality
finos, I-Premise HighQuality
patrón I-Premise HighQuality
fascicular I-Premise HighQuality
y I-Premise HighQuality
microquístico, I-Premise HighQuality
numerosos I-Premise HighQuality
vasos I-Premise HighQuality
y I-Premise HighQuality
fibras I-Premise HighQuality
de I-Premise HighQuality
Rosenthal. I-Premise HighQuality

El O 
diagnóstico O 
anatomopatológico O 
más O 
probable O 
es: O 

1- O 
Astrocitoma B-Claim HighQuality
pilocítico. I-Claim HighQuality

2- O 
Xantoastrocitoma B-Claim HighQuality
pleomórfico. I-Claim HighQuality

3- O 
Neurocitoma B-Claim HighQuality
central. I-Claim HighQuality

4- O 
Liponeurocitoma. B-Claim HighQuality

5- O 
Enfermedad B-Claim HighQuality
por I-Claim HighQuality
priones. I-Claim HighQuality

CORRECT O 
ANSWER: O 
1 O 

Una O 
pregunta O 
que O 
no O 
parece O 
revestir O 
segunda O 
intención, O 
al O 
no O 
haber O 
elementos O 
confusos. O 

El B-Claim HighQuality
enunciado I-Claim HighQuality
resume I-Claim HighQuality
de I-Claim HighQuality
manera I-Claim HighQuality
concisa I-Claim HighQuality
la I-Claim HighQuality
descripción I-Claim HighQuality
del I-Claim HighQuality
astrocitoma I-Claim HighQuality
pilocítico. I-Claim HighQuality

Las B-Claim HighQuality
fibras I-Claim HighQuality
de I-Claim HighQuality
Rosenthal I-Claim HighQuality
pueden I-Claim HighQuality
confundirnos I-Claim HighQuality
ya I-Claim HighQuality
que I-Claim HighQuality
son I-Claim HighQuality
poco I-Claim HighQuality
específicas, I-Claim HighQuality
y I-Claim HighQuality
hacernos I-Claim HighQuality
pensar,por I-Claim HighQuality
ejemplo, I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
xantoastrocitoma I-Claim HighQuality
pleomórfico I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
que I-Claim HighQuality
también I-Claim HighQuality
pueden I-Claim HighQuality
encontrarse, I-Claim HighQuality
pero O 
la B-Claim HighQuality
morfología I-Claim HighQuality
celular I-Claim HighQuality
descrita I-Claim HighQuality
(procesos I-Claim HighQuality
citoplasmáticos I-Claim HighQuality
largos I-Claim HighQuality
y I-Claim HighQuality
finos, I-Claim HighQuality
que I-Claim HighQuality
son I-Claim HighQuality
los I-Claim HighQuality
que I-Claim HighQuality
dan I-Claim HighQuality
el I-Claim HighQuality
nombre I-Claim HighQuality
de I-Claim HighQuality
«pilocítico») I-Claim HighQuality
nos I-Claim HighQuality
mantiene I-Claim HighQuality
la I-Claim HighQuality
primera I-Claim HighQuality
opción I-Claim HighQuality
como I-Claim HighQuality
la I-Claim HighQuality
correcta. I-Claim HighQuality

Podemos B-Claim HighQuality
encontrar I-Claim HighQuality
una I-Claim HighQuality
buena I-Claim HighQuality
descripción I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
entidad, I-Claim HighQuality
explicándonos I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
la I-Claim HighQuality
distingue I-Claim HighQuality
de I-Claim HighQuality
otros I-Claim HighQuality
tumores I-Claim HighQuality
gliales I-Claim HighQuality
en I-Claim HighQuality
Practical I-Claim HighQuality
Surgical I-Claim HighQuality
Neuropathology. I-Claim HighQuality

A O 
Diagnostic O 
Approach. O 

A. O 

Perry, O 
D.J. O 

Brat. O 

p82-88. O 

Churchill O 
Livingstone O 
Elsevier. O 

2010. O 

(Philadephia). O 

QUESTION O 
TYPE: O 
EPIDEMIOLOGY O 

CLINICAL O 
CASE: O 

Varón B-Premise HighQuality
homosexual I-Premise HighQuality
de I-Premise HighQuality
30 I-Premise HighQuality
años I-Premise HighQuality
de I-Premise HighQuality
edad I-Premise HighQuality
VIH I-Premise HighQuality
(+) I-Premise HighQuality
que I-Premise HighQuality
participa I-Premise HighQuality
como I-Premise HighQuality
voluntario I-Premise HighQuality
en I-Premise HighQuality
un I-Premise HighQuality
centro I-Premise HighQuality
de I-Premise HighQuality
ayuda I-Premise HighQuality
a I-Premise HighQuality
pacientes I-Premise HighQuality
con I-Premise HighQuality
SIDA. I-Premise HighQuality

Según O 
su O 
historia O 
clínica O 
recibió B-Premise HighQuality
toxoide I-Premise HighQuality
diftérico I-Premise HighQuality
(Td) I-Premise HighQuality
hace I-Premise HighQuality
6 I-Premise HighQuality
años, I-Premise HighQuality
la I-Premise HighQuality
vacuna I-Premise HighQuality
triple I-Premise HighQuality
vírica I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
infancia I-Premise HighQuality
y I-Premise HighQuality
en I-Premise HighQuality
la I-Premise HighQuality
adolescencia, I-Premise HighQuality
y I-Premise HighQuality
la I-Premise HighQuality
hepatitis I-Premise HighQuality
B I-Premise HighQuality
hace I-Premise HighQuality
3 I-Premise HighQuality
años. I-Premise HighQuality

Actualmente B-Premise HighQuality
se I-Premise HighQuality
encuentra I-Premise HighQuality
asintomático I-Premise HighQuality
con I-Premise HighQuality
un I-Premise HighQuality
recuento I-Premise HighQuality
de I-Premise HighQuality
CD4 I-Premise HighQuality
superior I-Premise HighQuality
a I-Premise HighQuality
200 I-Premise HighQuality
cls/microlitro. I-Premise HighQuality

¿Qué O 
vacunas O 
deberíamos O 
recomendarle? O 

1- O 
Gripe B-Claim HighQuality
estacional, I-Claim HighQuality
neumocócica, I-Claim HighQuality
meningitis I-Claim HighQuality
tetravalente I-Claim HighQuality
y I-Claim HighQuality
hepatitis I-Claim HighQuality
A. I-Claim HighQuality

2- O 
Gripe B-Claim HighQuality
estacional, I-Claim HighQuality
Td, I-Claim HighQuality
neumocócia I-Claim HighQuality
y I-Claim HighQuality
meningitis I-Claim HighQuality
tetravalente. I-Claim HighQuality

3- O 
Meningitis B-Claim HighQuality
tetravalente, I-Claim HighQuality
neumocócia I-Claim HighQuality
y I-Claim HighQuality
gripe I-Claim HighQuality
estacional. I-Claim HighQuality

4- O 
Td, B-Claim HighQuality
meningitis I-Claim HighQuality
tetravalente, I-Claim HighQuality
neumocócica. I-Claim HighQuality

5- O 
Triple B-Claim HighQuality
vírica, I-Claim HighQuality
gripe I-Claim HighQuality
estacional, I-Claim HighQuality
neumocócica. I-Claim HighQuality

CORRECT O 
ANSWER: O 
1 O 

las B-Claim HighQuality
recomendaciones I-Claim HighQuality
de I-Claim HighQuality
vacunación I-Claim HighQuality
para I-Claim HighQuality
los I-Claim HighQuality
adultos I-Claim HighQuality
HIV+ I-Claim HighQuality
incluyen I-Claim HighQuality
vacuna I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
hepatitis I-Claim HighQuality
B, I-Claim HighQuality
gripe, I-Claim HighQuality
triple I-Claim HighQuality
vírica, I-Claim HighQuality
antineumocócica, I-Claim HighQuality
Td I-Claim HighQuality
y I-Claim HighQuality
Tdap, I-Claim HighQuality
y I-Claim HighQuality
para I-Claim HighQuality
algunos I-Claim HighQuality
adultos, I-Claim HighQuality
hepatits I-Claim HighQuality
A, I-Claim HighQuality
o I-Claim HighQuality
A I-Claim HighQuality
y I-Claim HighQuality
B I-Claim HighQuality
combinada, I-Claim HighQuality
meningitis I-Claim HighQuality
bacteriana, I-Claim HighQuality
VPH I-Claim HighQuality
y I-Claim HighQuality
antimeningocócica I-Claim HighQuality
(Fuente O 
[1]). O 

Teniendo O 
en O 
cuenta O 
que O 
el B-Premise HighQuality
individuo I-Premise HighQuality
ha I-Premise HighQuality
recibido I-Premise HighQuality
algunas I-Premise HighQuality
vacunas, I-Premise HighQuality
que I-Premise HighQuality
tiene I-Premise HighQuality
un I-Premise HighQuality
recuento I-Premise HighQuality
CD4 I-Premise HighQuality
>100 I-Premise HighQuality
(si I-Premise HighQuality
fuera I-Premise HighQuality
menor I-Premise HighQuality
habría I-Premise HighQuality
alguna I-Premise HighQuality
contraindicación) I-Premise HighQuality
y I-Premise HighQuality
trabaja I-Premise HighQuality
en I-Premise HighQuality
un I-Premise HighQuality
centro I-Premise HighQuality
de I-Premise HighQuality
ayuda I-Premise HighQuality
a I-Premise HighQuality
pacientes I-Premise HighQuality
con I-Premise HighQuality
SIDA I-Premise HighQuality
(se I-Premise HighQuality
le I-Premise HighQuality
equipara I-Premise HighQuality
a I-Premise HighQuality
“personal I-Premise HighQuality
de I-Premise HighQuality
salud”) I-Premise HighQuality
las B-Claim HighQuality
respuestas I-Claim HighQuality
2, I-Claim HighQuality
4 I-Claim HighQuality
y I-Claim HighQuality
5 I-Claim HighQuality
son I-Claim HighQuality
erróneas. I-Claim HighQuality

Las B-Claim HighQuality
cuatro I-Claim HighQuality
vacunas I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
opción I-Claim HighQuality
1 I-Claim HighQuality
son I-Claim HighQuality
administrables. I-Claim HighQuality

Con O 
algo O 
más O 
de O 
detalle: O 
Vacuna B-Claim HighQuality
frente I-Claim HighQuality
al I-Claim HighQuality
tétanos I-Claim HighQuality
y I-Claim HighQuality
la I-Claim HighQuality
difteria: I-Claim HighQuality
todas I-Claim HighQuality
las I-Claim HighQuality
personas I-Claim HighQuality
deben I-Claim HighQuality
estar I-Claim HighQuality
vacunados I-Claim HighQuality
frente I-Claim HighQuality
a I-Claim HighQuality
estas I-Claim HighQuality
dos I-Claim HighQuality
enfermedades. I-Claim HighQuality

Vacuna B-Claim HighQuality
frente I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
hepatitis I-Claim HighQuality
B: I-Claim HighQuality
los I-Claim HighQuality
virus I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
hepatitis I-Claim HighQuality
B I-Claim HighQuality
y I-Claim HighQuality
del I-Claim HighQuality
VIH I-Claim HighQuality
comparten I-Claim HighQuality
las I-Claim HighQuality
mismas I-Claim HighQuality
vías I-Claim HighQuality
de I-Claim HighQuality
transmisión I-Claim HighQuality
por I-Claim HighQuality
lo I-Claim HighQuality
que I-Claim HighQuality
es I-Claim HighQuality
frecuente I-Claim HighQuality
que I-Claim HighQuality
el I-Claim HighQuality
paciente I-Claim HighQuality
infectado I-Claim HighQuality
por I-Claim HighQuality
VIH I-Claim HighQuality
esté I-Claim HighQuality
infectado I-Claim HighQuality
también I-Claim HighQuality
por I-Claim HighQuality
el I-Claim HighQuality
virus I-Claim HighQuality
de I-Claim HighQuality
la I-Claim HighQuality
hepatitis I-Claim HighQuality
B. I-Claim HighQuality

Por B-Claim HighQuality
esto I-Claim HighQuality
es I-Claim HighQuality
importante I-Claim HighQuality
conocer I-Claim HighQuality
si I-Claim HighQuality
la I-Claim HighQuality
persona I-Claim HighQuality
infectada I-Claim HighQuality
por I-Claim HighQuality
VIH I-Claim HighQuality
presenta I-Claim HighQuality
marcadores I-Claim HighQuality
de I-Claim HighQuality
infección I-Claim HighQuality
por I-Claim HighQuality
hepatitis I-Claim HighQuality
B I-Claim HighQuality
y I-Claim HighQuality
proceder I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
vacunación I-Claim HighQuality
en I-Claim HighQuality
caso I-Claim HighQuality
de I-Claim HighQuality
que I-Claim HighQuality
no I-Claim HighQuality
los I-Claim HighQuality
tenga. I-Claim HighQuality

Vacuna B-Claim HighQuality
frente I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
hepatitis I-Claim HighQuality
A: I-Claim HighQuality
la I-Claim HighQuality
hepatitis I-Claim HighQuality
A I-Claim HighQuality
en I-Claim HighQuality
una I-Claim HighQuality
persona I-Claim HighQuality
portadora I-Claim HighQuality
de I-Claim HighQuality
hepatitis I-Claim HighQuality
B, I-Claim HighQuality
con I-Claim HighQuality
hepatitis I-Claim HighQuality
C I-Claim HighQuality
o I-Claim HighQuality
con I-Claim HighQuality
otra I-Claim HighQuality
enfermedad I-Claim HighQuality
hepática I-Claim HighQuality
puede I-Claim HighQuality
ser I-Claim HighQuality
muy I-Claim HighQuality
grave. I-Claim HighQuality

Dado B-Claim HighQuality
que I-Claim HighQuality
estas I-Claim HighQuality
infecciones I-Claim HighQuality
son I-Claim HighQuality
más I-Claim HighQuality
frecuentes I-Claim HighQuality
en I-Claim HighQuality
el I-Claim HighQuality
paciente I-Claim HighQuality
infectado I-Claim HighQuality
por I-Claim HighQuality
VIH I-Claim HighQuality
se I-Claim HighQuality
recomienda I-Claim HighQuality
su I-Claim HighQuality
vacunación I-Claim HighQuality
frente I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
hepatitis I-Claim HighQuality
A. I-Claim HighQuality

Vacuna B-Claim HighQuality
frente I-Claim HighQuality
a I-Claim HighQuality
la I-Claim HighQuality
gripe: I-Claim HighQuality
una I-Claim HighQuality
gripe I-Claim HighQuality
en I-Claim HighQuality
un I-Claim HighQuality
paciente I-Claim HighQuality
con I-Claim HighQuality
falta I-Claim HighQuality
de I-Claim HighQuality
respuesta I-Claim HighQuality
inmune I-Claim HighQuality
presenta I-Claim HighQuality
mayor I-Claim HighQuality
gravedad I-Claim HighQuality
y I-Claim HighQuality
riesgo I-Claim HighQuality
de I-Claim HighQuality
complicaciones, I-Claim HighQuality
por O 
lo O 
que O 
está B-Claim HighQuality
indicada I-Claim HighQuality
la I-Claim HighQuality
vacunación I-Claim HighQuality
anual I-Claim HighQuality
frente I-Claim HighQuality
a I-Claim HighQuality
esta I-Claim HighQuality
enfermedad. I-Claim HighQuality

Si O 
la O 
situación O 
inmunitaria O 
del O 
paciente O 
está O 
muy O 
deteriorada, O 
la O 
respuesta O 
a O 
la O 
vacunación O 
está O 
disminuida. O 

En O 
este O 
caso O 
es O 
fundamental O 
la O 
vacunación O 
de O 
todos O 
los O 
convivientes O 
de O 
la O 
persona O 
infectada O 
por O 
VIH O 
para O 
evitar O 
que O 
le O 
transmitan O 
la O 
enfermedad. O 

Vacuna B-Claim HighQuality
frente I-Claim HighQuality
al I-Claim HighQuality
neumococo: I-Claim HighQuality
las I-Claim HighQuality
infecciones I-Claim HighQuality
neumocócicas I-Claim HighQuality
(en I-Claim HighQuality
especial I-Claim HighQuality
las I-Claim HighQuality
neumonías) I-Claim HighQuality
son I-Claim HighQuality
hasta I-Claim HighQuality
10 I-Claim HighQuality
veces I-Claim HighQuality
mas I-Claim HighQuality
frecuentes I-Claim HighQuality
en I-Claim HighQuality
las I-Claim HighQuality
personas I-Claim HighQuality
infectadas I-Claim HighQuality
por I-Claim HighQuality
VIH I-Claim HighQuality
que I-Claim HighQuality
en I-Claim HighQuality
los I-Claim HighQuality
adultos I-Claim HighQuality
no I-Claim HighQuality
infectados I-Claim HighQuality
por I-Claim HighQuality
el I-Claim HighQuality
VIH, I-Claim HighQuality
por O 
lo O 
que O 
se B-Claim HighQuality
recomienda I-Claim HighQuality
la I-Claim HighQuality
vacunación, I-Claim HighQuality
si B-Claim HighQuality
bien I-Claim HighQuality
en I-Claim HighQuality
pacientes I-Claim HighQuality
con I-Claim HighQuality
recuentos I-Claim HighQuality
inferiores I-Claim HighQuality
a I-Claim HighQuality
200/mm3 I-Claim HighQuality
la I-Claim HighQuality
respuesta I-Claim HighQuality
protectora I-Claim HighQuality
no I-Claim HighQuality
suele I-Claim HighQuality
ser I-Claim HighQuality
suficiente. I-Claim HighQuality

Deben B-Claim HighQuality
recibir I-Claim HighQuality
una I-Claim HighQuality
segunda I-Claim HighQuality
dosis I-Claim HighQuality
a I-Claim HighQuality
los I-Claim HighQuality
3-5 I-Claim HighQuality
años. I-Claim HighQuality

Los B-Claim HighQuality
niños I-Claim HighQuality
infectados I-Claim HighQuality
por I-Claim HighQuality
VIH I-Claim HighQuality
deben I-Claim HighQuality
vacunarse I-Claim HighQuality
con I-Claim HighQuality
la I-Claim HighQuality
vacuna I-Claim HighQuality
antineumocócica I-Claim HighQuality
conjugada I-Claim HighQuality
con I-Claim HighQuality
el I-Claim HighQuality
número I-Claim HighQuality
de I-Claim HighQuality
dosis I-Claim HighQuality
que I-Claim HighQuality
le I-Claim HighQuality
correspondan I-Claim HighQuality
según I-Claim HighQuality
la I-Claim HighQuality
edad. I-Claim HighQuality

Vacuna B-Claim HighQuality
frente I-Claim HighQuality
al I-Claim HighQuality
Haemophilus I-Claim HighQuality
Influenzae I-Claim HighQuality
tipo I-Claim HighQuality
b: I-Claim HighQuality
esta I-Claim HighQuality
bacteria I-Claim HighQuality
es I-Claim HighQuality
causa I-Claim HighQuality
de I-Claim HighQuality
neumonías I-Claim HighQuality
y I-Claim HighQuality
meningitis, I-Claim HighQuality
en I-Claim HighQuality
especial I-Claim HighQuality
en I-Claim HighQuality
niños. I-Claim HighQuality

Aunque B-Claim HighQuality
en I-Claim HighQuality
los I-Claim HighQuality
adultos I-Claim HighQuality
infectados I-Claim HighQuality
por I-Claim HighQuality
VIH I-Claim HighQuality
representa I-Claim HighQuality
un I-Claim HighQuality
número I-Claim HighQuality
pequeño I-Claim HighQuality
de I-Claim HighQuality
las I-Claim HighQuality
causas I-Claim HighQuality
de I-Claim HighQuality
infección, I-Claim HighQuality
se I-Claim HighQuality
recomienda I-Claim HighQuality
la I-Claim HighQuality
vacunación. I-Claim HighQuality

Vacuna B-Claim HighQuality
frente I-Claim HighQuality
al I-Claim HighQuality
sarampión, I-Claim HighQuality
la I-Claim HighQuality
rubéola I-Claim HighQuality
y I-Claim HighQuality
la I-Claim HighQuality
parotiditis I-Claim HighQuality
(triple I-Claim HighQuality
vírica): I-Claim HighQuality
las I-Claim HighQuality
tres I-Claim HighQuality
enfermedades I-Claim HighQuality
pueden I-Claim HighQuality
adquirir I-Claim HighQuality
una I-Claim HighQuality
mayor I-Claim HighQuality
gravedad I-Claim HighQuality
en I-Claim HighQuality
los I-Claim HighQuality
pacientes I-Claim HighQuality
infectados I-Claim HighQuality
por I-Claim HighQuality
VIH, I-Claim HighQuality
en I-Claim HighQuality
especial I-Claim HighQuality
el I-Claim HighQuality
sarampión, I-Claim HighQuality
por O 
lo O 
que O 
todas B-Claim HighQuality
ellas I-Claim HighQuality
deben I-Claim HighQuality
de I-Claim HighQuality
estar I-Claim HighQuality
vacunadas, I-Claim HighQuality
siempre I-Claim HighQuality
que I-Claim HighQuality
la I-Claim HighQuality
inmunodepresión I-Claim HighQuality
no I-Claim HighQuality
sea I-Claim HighQuality
severa I-Claim HighQuality
(recuento I-Claim HighQuality
menor I-Claim HighQuality
a I-Claim HighQuality
200/mm3). I-Claim HighQuality

QUESTION O 
TYPE: O 
CARDIOLOGY O 

CLINICAL O 
CASE: O 

Ante O 
un B-Premise HighQuality
paciente I-Premise HighQuality
de I-Premise HighQuality
60 I-Premise HighQuality
años I-Premise HighQuality
de I-Premise HighQuality
edad, I-Premise HighQuality
diabético, I-Premise HighQuality
con I-Premise HighQuality
angina I-Premise HighQuality
estable I-Premise HighQuality
secundaria I-Premise HighQuality
a I-Premise HighQuality
cardiopatía I-Premise HighQuality
isquémica I-Premise HighQuality
por I-Premise HighQuality
obstrucción I-Premise HighQuality
subtotal I-Premise HighQuality
en I-Premise HighQuality
el I-Premise HighQuality
tercio I-Premise HighQuality
medio I-Premise HighQuality
de I-Premise HighQuality
la I-Premise HighQuality
arteria I-Premise HighQuality
coronaria I-Premise HighQuality
descendente I-Premise HighQuality
anterior, I-Premise HighQuality
¿qué O 
tratamiento O 
propondría? O 

1- O 
Médico B-Claim HighQuality
con I-Claim HighQuality
vasodilatadores I-Claim HighQuality
y I-Claim HighQuality
betabloqueantes I-Claim HighQuality
para I-Claim HighQuality
evitar I-Claim HighQuality
la I-Claim HighQuality
angina. I-Claim HighQuality

2- O 
Expectante B-Claim HighQuality
con I-Claim HighQuality
reposo I-Claim HighQuality
riguroso I-Claim HighQuality
ya I-Claim HighQuality
que I-Claim HighQuality
al I-Claim HighQuality
disminuir I-Claim HighQuality
la I-Claim HighQuality
demanda I-Claim HighQuality
miocárdica I-Claim HighQuality
de I-Claim HighQuality
oxígeno I-Claim HighQuality
deberá I-Claim HighQuality
disminuir I-Claim HighQuality
la I-Claim HighQuality
angina. I-Claim HighQuality

3- O 
Quirúrgico B-Claim HighQuality
para I-Claim HighQuality
revascularizar I-Claim HighQuality
